PackageID;Length;Width;Height;Weight;EntryDate;ClientID
150896;75;50;90;0.176;10-11-2031;266940
150905;25;80;15;5.592;10-11-2031;267407
150907;45;65;95;5.256;10-11-2031;267063
150912;75;20;95;1.881;11-11-2031;267027
150919;65;70;75;7.380;11-11-2031;267223
150926;10;45;30;3.956;11-11-2031;266993
150936;80;20;15;2.633;12-11-2031;266483
150942;70;20;45;1.872;13-11-2031;266669
150947;65;20;15;1.947;13-11-2031;266978
150948;75;70;30;7.937;13-11-2031;266533
150950;50;90;70;5.497;13-11-2031;266375
150959;80;70;95;3.342;14-11-2031;265508
150962;80;50;90;7.206;15-11-2031;265194
150969;40;35;50;8.349;15-11-2031;264932
150974;25;25;45;8.958;16-11-2031;265016
150977;70;95;35;8.307;16-11-2031;265111
150986;80;15;80;5.963;17-11-2031;265480
150990;25;50;40;8.580;18-11-2031;265221
150993;60;85;75;3.062;18-11-2031;267400
150994;10;65;60;0.054;19-11-2031;266906
150996;85;15;80;6.932;19-11-2031;266879
151000;45;75;45;4.045;20-11-2031;265325
151009;25;55;45;9.514;20-11-2031;265605
151015;95;45;75;2.385;20-11-2031;265284
151016;50;60;70;6.815;20-11-2031;265059
151019;70;25;40;3.864;20-11-2031;265209
151025;45;45;10;0.801;21-11-2031;264913
151030;40;40;90;9.493;22-11-2031;266224
151034;80;25;90;6.334;22-11-2031;266742
151040;65;80;80;3.377;22-11-2031;264922
151043;70;10;85;3.703;22-11-2031;266742
151046;90;55;60;2.781;22-11-2031;265789
151054;80;35;80;8.471;22-11-2031;267187
151061;30;20;35;0.043;23-11-2031;267449
151069;15;55;85;3.535;24-11-2031;265418
151078;70;20;30;1.214;24-11-2031;265089
151086;70;55;85;9.020;25-11-2031;267407
151094;40;15;65;9.787;25-11-2031;266553
151104;60;45;95;6.927;26-11-2031;265473
151114;80;90;50;7.231;26-11-2031;265379
151118;65;15;20;8.235;27-11-2031;265253
151122;85;95;95;7.041;27-11-2031;267203
151125;60;30;50;5.081;27-11-2031;266069
151131;55;10;60;8.243;27-11-2031;265722
151138;60;95;95;4.673;28-11-2031;267170
151142;20;60;45;6.161;28-11-2031;265518
151145;35;25;30;9.790;28-11-2031;267348
151152;65;55;75;8.800;28-11-2031;265961
151157;10;25;55;9.140;29-11-2031;265167
151163;85;20;55;0.481;30-11-2031;264830
151165;40;50;70;5.012;30-11-2031;266883
151175;10;65;25;5.297;1-12-2031;265044
151184;70;60;60;5.727;2-12-2031;267321
151189;40;30;50;4.237;2-12-2031;267314
151195;70;30;70;4.497;2-12-2031;267182
151199;60;10;95;0.365;2-12-2031;267127
151200;10;85;85;5.023;2-12-2031;266157
151207;60;60;95;2.474;3-12-2031;267042
151209;45;50;70;3.228;4-12-2031;266260
151219;35;90;50;9.493;4-12-2031;264921
151226;30;80;20;0.469;4-12-2031;267343
151229;35;35;40;0.911;5-12-2031;265570
151234;60;35;50;7.668;5-12-2031;267297
151239;35;70;50;7.171;6-12-2031;264938
151245;95;60;15;5.129;7-12-2031;266631
151251;45;45;45;6.609;7-12-2031;266726
151255;85;95;40;7.967;8-12-2031;265529
151256;60;80;45;2.547;8-12-2031;267522
151258;10;10;50;2.617;9-12-2031;265431
151266;70;20;90;7.072;10-12-2031;266497
151274;55;60;90;8.044;10-12-2031;266465
151284;20;40;60;6.752;11-12-2031;266053
151290;20;30;75;1.106;12-12-2031;267122
151292;65;15;65;9.775;13-12-2031;265270
151297;80;40;50;6.286;14-12-2031;265754
151305;10;65;15;1.464;15-12-2031;265418
151310;20;70;70;3.923;15-12-2031;266585
151319;85;60;80;1.606;16-12-2031;265917
151328;80;30;80;7.704;17-12-2031;266083
151335;65;30;65;4.619;18-12-2031;265407
151337;90;90;30;8.731;19-12-2031;266177
151339;15;60;30;2.755;19-12-2031;267404
151340;25;20;95;5.457;19-12-2031;267197
151346;55;45;35;7.433;19-12-2031;264996
151348;70;60;25;1.270;20-12-2031;265358
151357;55;65;95;7.389;21-12-2031;266868
151363;10;70;10;6.522;21-12-2031;265416
151371;40;25;35;2.912;21-12-2031;265698
151380;75;15;45;9.587;21-12-2031;266570
151390;80;70;10;3.092;22-12-2031;265754
151400;85;95;10;9.035;23-12-2031;265397
151405;80;20;10;0.035;24-12-2031;265605
151409;40;50;20;3.112;25-12-2031;265508
151411;35;95;40;7.487;26-12-2031;265663
151418;30;10;35;1.630;27-12-2031;265843
151422;10;60;70;7.703;28-12-2031;264927
151428;10;95;85;4.261;29-12-2031;265013
151438;40;55;50;7.438;30-12-2031;266847
151444;20;75;60;2.622;31-12-2031;267017
151452;45;25;70;5.957;1-1-2032;265714
151462;15;30;80;1.903;2-1-2032;265053
151464;70;40;30;8.304;2-1-2032;266306
151472;30;35;85;6.656;2-1-2032;266465
151478;20;95;40;8.807;2-1-2032;267390
151479;50;95;90;8.411;2-1-2032;267042
151489;80;75;50;6.503;3-1-2032;266637
151490;15;65;50;1.527;4-1-2032;265917
151494;80;70;10;8.152;4-1-2032;265613
151498;90;75;70;9.419;5-1-2032;267187
151505;35;30;85;2.222;6-1-2032;267447
151511;55;85;55;9.373;6-1-2032;267417
151521;75;35;45;3.833;7-1-2032;265455
151528;15;60;60;6.261;8-1-2032;267203
151538;90;20;25;3.821;9-1-2032;267349
151548;25;95;90;5.688;10-1-2032;267583
151555;15;70;30;2.872;10-1-2032;265656
151556;45;35;55;0.540;10-1-2032;266286
151564;60;25;90;5.184;11-1-2032;266136
151573;55;35;45;1.306;11-1-2032;264973
151581;70;75;70;5.723;12-1-2032;267226
151582;85;85;45;2.716;12-1-2032;266353
151591;50;85;30;9.835;13-1-2032;265225
151594;50;15;20;6.270;14-1-2032;266293
151604;55;30;45;8.109;15-1-2032;265702
151605;15;60;85;8.199;15-1-2032;266736
151614;15;35;75;4.794;15-1-2032;266480
151622;15;85;35;8.592;15-1-2032;264973
151624;50;15;15;0.307;15-1-2032;264866
151632;50;40;75;5.412;16-1-2032;264949
151636;35;45;55;5.258;17-1-2032;266868
151637;75;70;85;3.371;18-1-2032;267390
151644;50;10;70;7.837;18-1-2032;266836
151652;35;25;10;7.742;19-1-2032;265040
151660;70;50;30;1.855;20-1-2032;266843
151664;95;95;45;0.126;21-1-2032;266448
151669;65;70;70;7.295;21-1-2032;266858
151675;25;35;30;1.508;22-1-2032;267447
151681;90;85;70;2.362;23-1-2032;265158
151687;75;70;45;5.221;24-1-2032;265634
151694;65;80;35;1.953;25-1-2032;264949
151699;85;95;70;2.945;25-1-2032;266601
151706;35;70;95;2.728;25-1-2032;266407
151707;50;95;40;6.721;25-1-2032;266699
151712;90;80;90;4.740;25-1-2032;267214
151722;25;40;80;1.004;26-1-2032;266157
151728;75;95;40;9.636;26-1-2032;267042
151736;55;75;95;6.135;27-1-2032;266940
151742;40;70;30;2.020;27-1-2032;266373
151750;50;65;10;8.382;27-1-2032;265433
151755;75;75;35;1.616;27-1-2032;265952
151762;15;20;40;3.561;27-1-2032;265246
151767;10;85;20;3.327;28-1-2032;265445
151772;10;45;50;8.773;28-1-2032;266977
151782;10;90;35;4.351;28-1-2032;266455
151784;35;15;95;3.294;28-1-2032;266286
151789;70;25;40;7.802;29-1-2032;265896
151796;55;95;25;3.668;30-1-2032;265952
151805;95;95;55;0.733;30-1-2032;267270
151812;55;55;45;7.818;31-1-2032;266923
151813;35;95;55;2.802;1-2-2032;267371
151816;25;20;65;1.331;1-2-2032;267089
151823;60;40;20;8.737;2-2-2032;267392
151826;75;65;20;1.231;3-2-2032;267231
151833;30;50;75;9.191;4-2-2032;265212
151841;25;20;10;4.455;4-2-2032;264871
151848;10;55;20;2.396;4-2-2032;265948
151858;90;40;80;3.753;5-2-2032;267036
151863;55;10;90;8.545;5-2-2032;265641
151873;30;85;10;1.631;5-2-2032;266675
151874;50;40;30;8.916;5-2-2032;265059
151880;25;50;35;7.531;6-2-2032;265128
151889;50;90;20;2.336;6-2-2032;266345
151891;65;70;80;2.760;6-2-2032;266710
151899;55;75;45;0.329;6-2-2032;267214
151908;70;25;40;9.036;7-2-2032;265020
151915;95;45;55;1.654;7-2-2032;267135
151916;25;30;10;5.898;8-2-2032;266940
151918;70;70;15;1.324;8-2-2032;266021
151926;90;10;95;3.940;9-2-2032;266727
151930;75;30;10;7.814;9-2-2032;265065
151936;70;95;70;5.420;10-2-2032;265167
151937;70;35;15;7.888;10-2-2032;266717
151939;20;75;40;8.399;10-2-2032;266879
151949;25;20;60;0.941;11-2-2032;266123
151950;30;50;40;0.668;12-2-2032;266393
151954;35;40;30;9.131;12-2-2032;266051
151962;70;65;50;3.643;12-2-2032;267371
151965;85;15;95;2.247;13-2-2032;267053
151966;85;95;90;4.063;14-2-2032;264991
151970;70;55;60;8.578;15-2-2032;267486
151975;95;70;25;4.001;16-2-2032;265680
151977;30;70;10;9.990;17-2-2032;266439
151982;35;90;35;5.774;18-2-2032;265379
151983;95;30;15;1.152;18-2-2032;266624
151988;85;30;15;7.944;18-2-2032;266106
151993;35;60;35;3.169;18-2-2032;266433
151996;50;65;75;3.062;19-2-2032;265075
151999;35;60;30;9.007;20-2-2032;264948
152008;60;60;50;6.114;20-2-2032;267006
152009;80;55;95;6.854;20-2-2032;265438
152011;10;40;45;0.049;21-2-2032;266638
152014;70;20;55;7.880;22-2-2032;265473
152024;90;70;45;4.087;23-2-2032;266717
152026;70;30;60;9.913;23-2-2032;265861
152028;55;95;45;3.403;24-2-2032;266077
152033;65;10;80;6.470;25-2-2032;265065
152037;95;80;85;2.930;26-2-2032;266059
152047;30;25;45;8.065;27-2-2032;265877
152051;60;95;80;0.994;28-2-2032;265702
152056;90;85;75;3.641;28-2-2032;266940
152057;10;75;90;0.279;1-3-2032;267306
152066;60;80;60;1.022;1-3-2032;267027
152075;20;15;25;0.374;2-3-2032;266463
152078;65;90;45;2.490;3-3-2032;267249
152079;40;70;80;4.362;3-3-2032;265431
152082;85;50;80;2.438;3-3-2032;266016
152091;60;65;30;7.535;3-3-2032;266403
152100;45;35;45;0.389;3-3-2032;265641
152110;10;35;55;4.359;3-3-2032;265170
152114;55;85;15;1.074;4-3-2032;267104
152116;95;35;30;1.307;5-3-2032;267249
152117;75;30;40;0.076;6-3-2032;266847
152127;30;20;50;1.767;6-3-2032;266483
152133;45;25;85;3.637;7-3-2032;267314
152141;95;25;40;6.349;8-3-2032;267585
152145;85;75;50;7.386;9-3-2032;265688
152151;30;30;55;8.768;10-3-2032;267276
152158;65;65;35;6.874;10-3-2032;266205
152166;10;85;30;6.436;10-3-2032;266306
152167;70;15;15;5.987;10-3-2032;266317
152170;65;65;75;3.506;11-3-2032;267187
152178;90;10;45;3.655;12-3-2032;266646
152188;30;15;75;7.018;12-3-2032;265735
152192;40;80;10;1.910;13-3-2032;265789
152199;70;40;15;6.690;13-3-2032;265325
152203;90;60;80;4.778;14-3-2032;266553
152212;35;80;35;1.176;14-3-2032;265184
152217;90;25;10;0.041;14-3-2032;266244
152227;80;35;10;5.154;14-3-2032;266717
152228;95;40;35;2.186;15-3-2032;265384
152231;65;90;60;9.447;16-3-2032;265754
152236;25;15;35;9.253;17-3-2032;267316
152237;55;45;60;2.391;17-3-2032;266471
152244;30;90;15;7.301;18-3-2032;266522
152246;90;70;20;1.802;18-3-2032;265075
152256;95;35;30;1.481;19-3-2032;266742
152257;75;60;60;3.032;20-3-2032;266375
152264;45;35;30;9.464;20-3-2032;265426
152272;45;60;20;8.698;21-3-2032;265576
152281;20;40;80;5.518;22-3-2032;266385
152285;70;70;30;2.810;22-3-2032;267291
152286;90;55;25;8.379;23-3-2032;265494
152295;75;25;10;8.631;24-3-2032;267231
152305;10;55;15;7.499;25-3-2032;266063
152307;75;85;80;0.545;26-3-2032;265904
152312;25;65;50;2.340;27-3-2032;266727
152321;90;35;70;7.404;28-3-2032;266795
152325;40;25;55;4.240;28-3-2032;265680
152328;60;85;75;7.505;29-3-2032;266533
152334;85;60;75;2.421;30-3-2032;265943
152335;30;60;20;1.372;31-3-2032;265184
152336;85;15;55;1.355;1-4-2032;265961
152338;10;55;50;8.496;2-4-2032;264837
152340;35;15;95;5.322;2-4-2032;265789
152343;45;95;40;4.513;2-4-2032;266608
152352;80;10;35;7.470;2-4-2032;267321
152360;20;15;70;9.984;3-4-2032;266004
152366;65;70;70;2.849;4-4-2032;266964
152375;60;35;95;0.285;4-4-2032;266948
152378;60;35;45;7.018;5-4-2032;265641
152381;50;40;80;3.259;5-4-2032;266326
152385;45;50;60;9.884;5-4-2032;265567
152387;85;90;20;1.042;5-4-2032;265582
152389;10;55;70;3.836;5-4-2032;266083
152392;85;30;35;5.346;5-4-2032;266053
152397;35;35;50;1.004;5-4-2032;264964
152403;25;80;15;4.249;6-4-2032;266362
152409;25;85;60;3.967;7-4-2032;267291
152417;50;50;75;0.260;8-4-2032;266286
152427;60;60;30;6.681;8-4-2032;265382
152437;80;65;60;8.935;8-4-2032;265438
152445;10;65;35;0.112;8-4-2032;265502
152454;40;65;60;6.971;9-4-2032;267208
152457;30;55;35;6.193;10-4-2032;266371
152463;20;95;15;2.680;10-4-2032;266415
152473;60;25;75;9.631;11-4-2032;266244
152478;25;40;80;4.781;11-4-2032;264844
152485;80;75;15;6.267;11-4-2032;266147
152494;65;95;20;7.946;11-4-2032;265512
152495;30;60;65;9.072;11-4-2032;265209
152504;10;85;85;8.755;12-4-2032;265779
152514;60;90;65;2.249;12-4-2032;266205
152516;45;15;65;2.570;13-4-2032;266847
152522;85;45;20;8.049;14-4-2032;265212
152529;45;85;70;7.563;14-4-2032;267360
152536;20;40;20;4.602;14-4-2032;265540
152541;10;95;60;7.762;14-4-2032;265212
152545;30;70;35;4.764;15-4-2032;267036
152554;15;60;75;9.109;15-4-2032;266659
152556;10;15;20;5.219;16-4-2032;264921
152566;70;65;50;4.641;17-4-2032;265775
152568;40;15;40;1.559;17-4-2032;267316
152575;45;95;15;9.117;17-4-2032;264911
152579;85;35;15;9.990;17-4-2032;264911
152584;25;30;60;8.265;17-4-2032;265407
152592;45;55;25;6.995;17-4-2032;266940
152602;65;80;95;8.534;17-4-2032;265863
152607;35;75;95;0.756;18-4-2032;266773
152615;85;55;65;3.810;18-4-2032;265851
152622;95;20;30;7.772;19-4-2032;266633
152624;30;10;10;3.985;20-4-2032;266669
152627;25;45;60;8.144;21-4-2032;266463
152636;10;70;80;0.015;21-4-2032;267435
152637;80;80;95;9.564;21-4-2032;266717
152641;90;35;15;4.194;22-4-2032;265714
152651;35;40;65;8.461;22-4-2032;265943
152661;90;70;75;8.768;22-4-2032;267379
152670;75;40;35;6.711;23-4-2032;265170
152680;55;75;15;4.506;23-4-2032;267407
152684;45;55;10;1.789;24-4-2032;265877
152694;25;90;50;9.606;25-4-2032;266206
152703;90;55;50;1.750;26-4-2032;265743
152709;85;70;65;2.392;27-4-2032;267543
152716;75;45;40;3.703;28-4-2032;265525
152719;30;70;20;3.533;29-4-2032;267046
152722;85;10;20;2.821;29-4-2032;266345
152732;10;90;60;2.854;30-4-2032;266403
152740;15;55;15;0.684;1-5-2032;266750
152746;50;85;50;0.556;1-5-2032;266059
152754;40;80;65;9.737;2-5-2032;266682
152759;55;80;25;3.331;3-5-2032;265729
152765;40;10;35;5.509;4-5-2032;267082
152773;85;55;35;0.333;5-5-2032;267355
152778;25;50;20;3.535;6-5-2032;266497
152787;25;95;70;0.289;6-5-2032;267027
152789;35;10;45;6.996;7-5-2032;265722
152796;75;55;35;9.907;8-5-2032;265136
152804;65;25;25;4.006;8-5-2032;266545
152810;75;85;20;1.880;8-5-2032;265315
152812;85;80;50;1.780;9-5-2032;267173
152821;75;85;60;8.111;9-5-2032;265231
152831;30;20;90;0.301;10-5-2032;266286
152840;25;10;40;3.660;11-5-2032;264911
152847;75;90;60;9.806;12-5-2032;266697
152854;90;55;20;3.544;12-5-2032;265039
152864;30;60;10;0.224;13-5-2032;265508
152873;10;75;15;3.449;14-5-2032;267385
152881;75;20;90;0.528;14-5-2032;267316
152885;95;55;85;4.306;14-5-2032;265170
152895;95;60;15;9.318;15-5-2032;267258
152905;45;40;90;1.253;16-5-2032;266091
152907;35;25;85;0.991;16-5-2032;266690
152910;15;95;45;9.638;16-5-2032;265253
152916;90;60;40;4.925;17-5-2032;266973
152926;85;95;50;5.270;18-5-2032;265582
152928;20;50;20;7.862;18-5-2032;267585
152929;65;35;65;9.375;19-5-2032;265208
152934;85;35;60;7.825;19-5-2032;265246
152942;10;85;60;3.026;19-5-2032;266128
152948;80;40;25;2.904;20-5-2032;266553
152956;70;15;50;9.356;21-5-2032;265431
152963;20;25;80;3.158;22-5-2032;265465
152972;75;15;95;0.645;23-5-2032;264948
152978;60;40;20;0.241;24-5-2032;265940
152986;85;20;20;3.760;25-5-2032;266025
152991;45;70;95;7.515;25-5-2032;265006
152993;50;65;60;4.239;26-5-2032;265203
153003;80;95;35;6.132;27-5-2032;266324
153009;20;90;20;7.213;27-5-2032;267543
153011;60;65;10;3.377;27-5-2032;265735
153015;85;50;15;6.790;27-5-2032;266147
153022;85;90;55;9.986;28-5-2032;265040
153025;30;85;55;5.703;28-5-2032;267276
153027;95;65;40;9.606;29-5-2032;266439
153036;55;35;25;6.280;29-5-2032;267513
153044;55;35;25;3.168;30-5-2032;265194
153048;10;80;40;0.079;30-5-2032;266773
153056;85;55;45;5.138;30-5-2032;266544
153057;15;60;40;6.044;31-5-2032;265416
153066;35;20;95;9.139;1-6-2032;265536
153067;55;35;45;5.396;1-6-2032;266868
153075;70;90;95;6.196;2-6-2032;266167
153081;30;60;40;4.329;3-6-2032;267053
153086;35;75;85;1.067;3-6-2032;266340
153088;15;50;70;3.964;4-6-2032;264864
153091;55;15;75;7.633;4-6-2032;267496
153095;85;65;30;5.155;4-6-2032;267276
153096;70;50;50;7.629;5-6-2032;266692
153097;65;55;65;6.548;5-6-2032;266533
153099;70;90;10;9.901;6-6-2032;264881
153108;40;45;85;8.206;7-6-2032;267442
153117;55;65;75;3.073;8-6-2032;266279
153118;45;55;90;1.189;9-6-2032;264959
153119;30;30;80;1.755;9-6-2032;266601
153122;95;65;30;8.359;9-6-2032;265309
153130;75;55;40;7.208;10-6-2032;267203
153134;35;55;65;0.428;10-6-2032;267564
153142;60;55;45;8.193;10-6-2032;266480
153147;20;65;20;0.413;11-6-2032;265136
153148;60;15;30;5.826;11-6-2032;267053
153158;65;55;65;7.564;12-6-2032;266906
153166;35;30;60;5.226;13-6-2032;266638
153171;10;10;90;6.819;14-6-2032;265384
153180;85;25;10;2.814;14-6-2032;267127
153189;55;20;60;9.867;14-6-2032;265315
153199;15;95;85;0.638;15-6-2032;267522
153202;15;50;50;4.006;15-6-2032;265289
153212;25;90;50;5.047;15-6-2032;265343
153214;85;25;25;9.549;15-6-2032;265567
153221;20;65;85;9.350;15-6-2032;266794
153228;60;30;40;9.819;15-6-2032;266795
153236;70;80;40;7.932;15-6-2032;265712
153244;95;85;10;1.579;15-6-2032;266448
153254;25;65;50;6.033;15-6-2032;264996
153256;45;15;50;2.439;15-6-2032;264996
153258;15;35;80;8.592;15-6-2032;265549
153264;15;95;35;5.247;15-6-2032;265869
153269;35;75;30;7.204;15-6-2032;267351
153274;70;45;30;1.881;16-6-2032;265046
153275;80;20;45;0.083;16-6-2032;266781
153282;40;25;65;4.482;16-6-2032;266654
153288;75;95;70;2.555;17-6-2032;266891
153289;75;65;35;4.040;18-6-2032;265065
153291;65;45;50;1.444;19-6-2032;265725
153301;45;20;45;0.326;19-6-2032;267226
153305;75;90;30;6.437;20-6-2032;266037
153309;20;75;75;4.654;20-6-2032;267385
153315;50;95;55;6.854;20-6-2032;267258
153318;30;85;30;9.412;20-6-2032;266858
153327;70;90;65;7.256;21-6-2032;267513
153331;40;75;60;5.157;21-6-2032;267447
153338;40;50;10;2.548;21-6-2032;266190
153344;40;40;55;0.704;21-6-2032;267417
153348;15;45;85;5.484;21-6-2032;267349
153357;40;80;95;3.069;22-6-2032;265743
153366;15;35;45;1.836;22-6-2032;265382
153376;65;90;55;1.834;22-6-2032;265570
153384;30;80;35;1.704;22-6-2032;265559
153389;90;10;55;8.397;22-6-2032;265276
153393;50;30;10;8.487;23-6-2032;266286
153403;70;65;10;7.955;23-6-2032;265773
153407;35;55;50;9.781;23-6-2032;265136
153408;20;55;60;1.817;24-6-2032;264859
153415;55;30;70;3.460;25-6-2032;267503
153418;70;90;70;3.760;25-6-2032;266781
153419;40;25;25;8.177;25-6-2032;266978
153424;20;10;70;5.654;26-6-2032;265744
153432;45;35;80;3.692;27-6-2032;265407
153437;35;80;70;1.016;27-6-2032;266948
153439;35;70;25;4.507;27-6-2032;265209
153441;60;20;65;0.737;28-6-2032;266293
153444;10;25;30;8.083;28-6-2032;266465
153449;20;55;35;4.137;29-6-2032;267276
153452;90;15;60;5.636;30-6-2032;266415
153460;40;10;10;9.849;30-6-2032;266863
153464;30;40;65;1.316;1-7-2032;267379
153465;45;65;50;8.760;2-7-2032;265707
153473;45;10;50;2.574;2-7-2032;265238
153478;95;85;85;6.114;2-7-2032;265754
153481;40;95;35;1.669;3-7-2032;267343
153489;25;70;40;8.480;3-7-2032;266954
153495;40;80;95;6.709;4-7-2032;266561
153496;35;20;75;4.491;5-7-2032;267270
153499;10;15;40;3.037;6-7-2032;266993
153501;25;80;10;2.499;7-7-2032;267078
153505;15;30;80;0.920;7-7-2032;266091
153506;60;70;45;9.308;7-7-2032;267379
153508;75;75;60;2.116;8-7-2032;265807
153511;95;10;50;8.424;9-7-2032;265863
153520;70;55;25;6.115;9-7-2032;265384
153526;45;45;95;6.243;10-7-2032;267316
153527;10;25;45;9.802;10-7-2032;265651
153529;95;95;65;5.360;11-7-2032;265498
153536;90;40;85;4.672;12-7-2032;266021
153540;20;75;45;4.434;13-7-2032;266659
153546;10;75;55;6.699;13-7-2032;267144
153549;15;80;30;0.284;14-7-2032;266206
153553;35;15;45;7.305;15-7-2032;264987
153561;10;70;15;2.741;15-7-2032;266407
153570;50;40;40;9.074;16-7-2032;264921
153572;60;35;50;6.819;16-7-2032;265431
153573;90;35;85;7.496;16-7-2032;265309
153577;10;20;10;3.078;16-7-2032;266561
153582;20;95;60;6.133;17-7-2032;266638
153589;20;20;75;8.470;18-7-2032;266631
153596;25;35;80;7.701;19-7-2032;266843
153604;40;65;15;5.888;20-7-2032;265932
153611;50;85;80;7.263;21-7-2032;267379
153615;60;65;70;5.462;21-7-2032;266102
153619;85;30;85;7.358;21-7-2032;265013
153627;45;75;30;6.243;21-7-2032;266183
153630;90;60;10;8.578;21-7-2032;265444
153636;80;80;60;4.883;21-7-2032;266353
153645;20;10;45;3.631;21-7-2032;265582
153647;40;20;65;9.739;21-7-2032;266508
153655;70;35;80;8.909;22-7-2032;266265
153663;45;50;55;1.245;22-7-2032;267053
153672;20;60;95;9.979;22-7-2032;265295
153680;15;50;30;1.827;23-7-2032;267540
153685;45;75;50;3.330;24-7-2032;265031
153694;35;70;55;9.092;24-7-2032;265952
153702;90;75;10;4.023;24-7-2032;266843
153704;30;45;95;1.992;25-7-2032;267231
153707;60;20;50;6.744;25-7-2032;265759
153715;15;95;75;0.173;25-7-2032;266825
153718;10;25;45;7.597;25-7-2032;267548
153719;95;15;20;0.042;26-7-2032;267203
153726;95;95;10;5.081;26-7-2032;266080
153731;55;90;90;6.189;27-7-2032;265253
153733;80;25;45;7.031;28-7-2032;264826
153742;30;35;60;8.839;28-7-2032;266794
153743;85;40;50;8.963;28-7-2032;266083
153747;80;30;80;9.422;29-7-2032;267249
153754;80;15;15;8.098;30-7-2032;266795
153763;15;70;40;9.161;31-7-2032;265379
153768;25;90;90;5.499;31-7-2032;265416
153774;65;25;80;9.815;31-7-2032;267417
153779;15;10;30;6.088;1-8-2032;265208
153785;50;40;85;4.700;1-8-2032;264932
153786;35;95;80;1.996;1-8-2032;266628
153789;60;85;80;9.436;1-8-2032;265536
153793;55;65;55;9.225;1-8-2032;266858
153795;10;60;30;9.950;2-8-2032;265843
153803;40;50;70;9.354;3-8-2032;264901
153811;55;15;50;6.813;4-8-2032;266954
153812;70;50;95;1.387;4-8-2032;265445
153822;75;55;30;1.001;4-8-2032;265613
153825;15;95;80;8.649;5-8-2032;266789
153829;25;15;40;1.504;6-8-2032;266091
153838;80;60;85;4.442;6-8-2032;266977
153841;50;35;40;9.009;7-8-2032;266080
153842;70;60;20;7.637;8-8-2032;265592
153845;20;65;40;7.394;9-8-2032;264864
153849;75;20;15;9.465;10-8-2032;266853
153850;55;85;45;1.789;10-8-2032;264991
153859;80;95;75;2.813;10-8-2032;265096
153865;20;15;25;4.717;11-8-2032;266640
153867;90;85;20;1.056;11-8-2032;265212
153869;25;95;90;9.095;11-8-2032;265725
153875;35;95;70;0.023;12-8-2032;264826
153877;90;75;60;0.611;12-8-2032;266669
153880;40;55;35;7.461;12-8-2032;266506
153890;55;35;55;8.485;12-8-2032;265744
153894;10;30;95;2.903;12-8-2032;265754
153901;65;40;90;5.045;12-8-2032;265576
153909;85;60;90;7.404;12-8-2032;265740
153919;35;30;95;8.213;12-8-2032;266465
153924;90;40;90;3.598;13-8-2032;266373
153927;90;40;85;9.184;13-8-2032;266059
153933;55;90;35;9.670;14-8-2032;265212
153936;20;90;70;1.580;15-8-2032;265167
153939;10;30;65;6.867;16-8-2032;266819
153941;95;40;65;1.554;17-8-2032;265602
153942;25;55;70;4.353;17-8-2032;266286
153948;45;35;20;9.014;18-8-2032;266101
153951;65;10;35;4.026;18-8-2032;267321
153955;40;20;50;0.511;18-8-2032;266275
153961;80;70;60;2.281;19-8-2032;265529
153965;85;30;95;3.487;19-8-2032;267496
153972;40;85;95;1.986;20-8-2032;265602
153980;55;70;80;0.486;21-8-2032;266053
153983;95;60;60;6.918;22-8-2032;267194
153991;80;75;20;5.635;22-8-2032;267508
153998;30;10;95;9.318;23-8-2032;266585
154005;65;60;60;1.861;24-8-2032;264959
154006;30;80;90;7.596;24-8-2032;265827
154008;65;75;60;4.111;24-8-2032;264881
154014;50;45;45;2.698;24-8-2032;266316
154018;35;50;55;7.087;24-8-2032;264973
154022;10;25;45;4.626;25-8-2032;265367
154024;85;95;50;6.701;26-8-2032;265525
154029;75;70;55;4.975;27-8-2032;265239
154030;30;20;20;7.362;27-8-2032;265096
154032;10;25;45;1.698;28-8-2032;267574
154035;55;65;30;8.996;28-8-2032;265635
154045;45;85;90;9.450;28-8-2032;267323
154048;45;30;95;7.634;28-8-2032;265150
154049;45;15;95;4.188;29-8-2032;266117
154058;30;25;45;0.717;29-8-2032;266669
154060;20;50;35;2.626;29-8-2032;264911
154062;95;10;45;2.468;30-8-2032;265672
154071;60;65;60;9.317;31-8-2032;265788
154078;75;20;40;9.136;31-8-2032;265584
154086;90;70;75;0.996;1-9-2032;264844
154094;40;25;20;0.186;2-9-2032;265904
154095;75;45;30;5.227;2-9-2032;265253
154097;30;45;95;3.528;3-9-2032;267558
154106;60;75;30;2.300;4-9-2032;265494
154111;60;60;95;8.059;5-9-2032;266059
154121;65;30;20;6.653;6-9-2032;264977
154124;95;30;45;1.695;6-9-2032;265917
154128;10;60;80;1.652;7-9-2032;264881
154134;30;30;35;1.970;7-9-2032;266025
154143;30;10;90;9.134;7-9-2032;264850
154152;70;30;45;6.912;7-9-2032;267404
154159;20;80;85;1.165;8-9-2032;266165
154163;40;80;75;1.294;9-9-2032;267530
154164;80;80;35;7.113;10-9-2032;265136
154167;90;65;70;2.001;11-9-2032;267453
154169;55;30;45;3.842;12-9-2032;265813
154178;85;40;60;4.298;12-9-2032;266015
154183;60;10;20;2.688;13-9-2032;267583
154189;25;35;30;2.680;13-9-2032;265384
154194;65;80;20;8.961;14-9-2032;267122
154203;15;75;95;3.669;14-9-2032;266224
154210;50;90;25;6.285;14-9-2032;267306
154212;80;80;70;9.199;15-9-2032;267107
